,HS578T_BREAST,HCC1937_BREAST,DU4475_BREAST,BT549_BREAST,HCC1143_BREAST,MDAMB436_BREAST,MDAMB157_BREAST,HCC1806_BREAST,HCC1395_BREAST,HMC18_BREAST,MDAMB231_BREAST,MDAMB468_BREAST,CAL51_BREAST,MDAMB453_BREAST 
RIMBP3_85376.,0.086164133,0.009988633,0.111559253,0.141741437,0.220952453,0.043485557,0.083824939,-0.126486287,0.073247322,-0.155833712,-0.141090227,0.045495491,-0.022797706,-0.137234853
RIMBP3B_440804.,-0.003973629,-0.062866586,-0.255561027,0.007638074,0.02019042,-0.151791515,-0.057325741,-0.113783352,-0.229895085,-0.272363059,-0.151463657,0.149673163,-0.16910865,-0.257699675
RIMKLA_284716.,-0.085721757,-0.107953313,-0.101674488,-0.128741437,-0.019642478,-0.249396198,-0.121652369,-0.052598435,-0.225506508,-0.161096149,-0.039073609,-0.117223629,-0.220261383,-0.226718225
RIMKLB_57494.,-0.151333195,-0.191798184,-0.110794877,-0.148037197,-0.070057734,-0.143197973,-0.089955897,-0.05254397,-0.059413449,-0.048959021,-0.051486017,0.084474253,-0.192145097,0.097439825
RIMS1_22999.,0.157573301,0.072218316,0.189339959,0.06566326,0.156757532,-0.049203535,0.011086138,0.081712394,-0.059350414,0.100163123,-0.001878534,0.026054545,0.034182997,0.04764089
RIMS2_9699.,-0.020480424,-0.16430055,0.036948202,-0.033292645,-0.108688345,-0.159193263,-0.144203669,-0.164988683,-0.130262672,-0.147699168,-0.416741952,-0.472599511,0.001389165,-0.158042633
RIMS3_9783.,0.065015583,0.084401457,0.282771477,-0.066526494,0.143479271,0.101889516,-0.001142784,0.012788973,0.089067531,0.077183812,0.14049929,0.074013714,0.104330825,0.010692311
RIMS4_140730.,0.135955848,0.144173504,0.163854434,0.063810316,0.140702757,0.122593348,0.097770216,0.168428214,0.146884716,0.013171541,0.189637859,0.063490893,0.095923663,0.218620803
RIN1_9610.,-0.026455665,-0.203173069,-0.209951041,-0.08384165,-0.304092735,-0.012056446,0.017341925,-0.145058719,-0.220097281,-0.06099531,0.001353504,-0.064961926,0.068378695,-0.240590561
RIN2_54453.,-0.06720333,0.047851232,0.048551674,0.125939993,0.050132044,-0.027165576,0.059266145,-0.028604247,-0.039878495,0.056524136,-0.008586323,-0.031515659,-0.050688708,0.156901672
RIN3_79890.,-0.046040068,0.003256597,-0.053043832,-0.02166741,0.066069344,0.011281069,0.031234877,-0.043047279,-0.200321201,-0.120784123,-0.158297102,0.038215267,-0.202229675,-0.104062098
RING1_6015.,-0.122366416,-0.199915709,0.024272206,0.033340039,-0.253195618,-0.11667937,-0.06229615,0.012416777,0.122665035,0.028135737,-0.101756492,-0.066221167,-0.187845505,-0.408040897
RINL_126432.,0.042735121,0.083776316,0.103754554,0.129807719,0.208228589,0.028382926,-0.089453214,-0.048158988,0.008727212,-0.059366191,-0.123621823,-0.011728968,0.120115165,0.055181254
RINT1_60561.,-0.557622797,-0.805168722,-0.569034348,-0.432233553,-0.57231072,-0.443629739,-0.347680758,-0.524420835,-0.593750584,-0.317227594,-0.534424659,-0.57138859,-0.484750399,-0.469898164
RIOK1_83732.,-0.688572932,-0.643911309,-0.853688044,-0.704270476,-0.666919497,-0.879556987,-0.498468717,-0.580524777,-0.559977486,-1.024822195,-0.589706614,-0.643857784,-0.888154306,-0.769331924
RIOK2_55781.,-0.793357275,-0.758681747,-0.969135157,-0.690759195,-0.76506163,-0.78709324,-0.797988061,-0.887917281,-0.865245189,-0.574062037,-0.759757772,-0.842941521,-0.68017996,-0.815195765
RIOK3_8780.,0.016535236,-0.061135153,-0.085364599,0.096213588,0.132551695,-0.054540246,0.094334249,-0.050795222,-0.020913446,0.051750325,0.041045666,-0.017541893,-0.06033011,0.082042011
RIPK1_8737.,0.140779022,0.061264338,0.077323017,0.102249076,-0.0528068,0.068136773,0.030199174,-0.032007352,0.108677381,0.050254849,0.066878109,-0.034733803,-0.019248882,0.116372684
RIPK2_8767.,-0.005888022,-0.143791539,-0.486968643,0.231038233,0.154224349,-0.145645984,0.060600655,0.070741911,-0.134276606,-0.052917742,0.106966158,0.03338631,-0.007937814,-0.158033928
RIPK3_11035.,-0.192024672,-0.251169927,-0.107000179,-0.334673838,-0.43831752,-0.087725334,-0.28112301,-0.234128415,-0.088404262,-0.345943802,-0.363156137,-0.300396062,-0.328179094,-0.063622804
RIPK4_54101.,0.145367909,0.184194242,-0.108029622,0.042747406,0.117498679,0.025086633,0.106645912,-0.050392205,0.035023857,0.057754515,0.104484544,0.043200675,-0.017949695,-0.162539699
RIPPLY2_134701.,0.046518176,-0.107518585,0.079640009,0.08227753,-0.070474963,0.045257699,-0.007940056,0.035851904,-0.093711503,0.020610452,-0.134079072,0.010809937,0.08578067,0.105697409
RIPPLY3_53820.,0.29318663,0.032112737,0.049823941,-0.004356682,0.099289992,-0.081974648,0.095782992,-0.042298477,0.060005851,0.02290001,0.161406012,-0.045020154,0.043087927,0.118691442
RIT1_6016.,-0.207524878,-0.126504035,-0.651823703,-0.160751473,-0.157382223,-0.231143668,-0.098381341,-0.072136796,-0.152615724,-0.106419022,0.038138473,-0.000910802,-0.223083005,-0.130724957
RIT2_6014.,0.104004454,-0.159212974,0.030682891,0.137484492,0.226613838,-0.013728027,0.124679767,0.109996006,-0.027345507,0.166832643,-0.066871998,0.017706325,0.033194889,0.146885906
RITA1_84934.,-0.167127067,-0.305658165,-0.482373392,-0.256238264,-0.26469607,-0.223748501,-0.186298082,-0.140442432,-0.27278413,-0.190860921,-0.285493671,-0.099435013,-0.207485246,-0.188168545
RLBP1_6017.,-0.087274763,0.076117057,-0.013839335,0.001811566,0.076026127,-0.067597792,-0.031777185,0.07078406,0.008532892,0.0039683,0.025409213,-0.103596723,0.034967874,0.033048827
RLF_6018.,0.055408561,-0.019821308,-0.016061988,0.084640871,0.139670317,0.084635699,0.035375271,-0.011465035,0.026188493,-0.05022488,0.258273353,0.030360456,-0.127163579,0.040668891
RLN1_6013.,0.040920707,0.051811433,0.032923119,0.055617311,-0.088046022,0.02433718,-0.024241047,-0.0985873,0.024100867,0.046277032,-0.004593885,0.121707613,-0.036354576,0.050928707
RLN2_6019.,-0.057699935,-0.066575637,-0.182676262,0.034718717,-0.142075499,0.030558258,-0.066267133,-0.096201124,-0.065014712,-0.016730062,-0.054388945,-0.042226502,-0.159278321,-0.098607656
RLN3_117579.,-0.030282279,-0.031528364,-0.025479439,0.108676985,-0.055207401,-0.090222848,-0.138957262,-0.020981601,-0.015551036,-0.124040525,-0.249320183,0.011705695,-0.139109958,-0.053380243
RLTPR_146206.,-0.015906756,0.179058259,-0.169665041,-0.053091386,-0.053317019,-0.007970415,0.008625328,0.068027566,0.001897625,-0.116627854,0.088978539,-0.115436686,0.028219595,-0.050914492
RMDN1_51115.,-0.154307533,-0.002211551,-0.214334067,0.039911389,0.210579148,-0.07303369,0.074722909,-0.091231719,0.041641495,-0.120061243,-0.058932043,-0.09074063,-0.273071653,-0.078521813
RMDN2_151393.,0.075009725,0.073292807,0.233523268,0.060955734,0.121415682,0.10665706,-0.007036923,-0.131059356,0.015868562,0.006621339,0.08632735,0.080175035,-0.053849786,0.053151883
RMDN3_55177.,-0.04032252,-0.1761829,0.076072405,0.012572055,-0.168092018,-0.120931203,-0.007289913,0.05796863,-0.003580004,-0.195425815,-0.167536904,-0.051521148,0.009109574,-0.045847911
RMI1_80010.,-0.675518342,-0.450951794,-0.383751506,-0.560266413,-0.785022537,-0.601193451,-0.778768322,-0.968223225,-0.700594577,-0.723360249,-0.970486072,-1.053331064,-0.57532043,-0.864586877
RMI2_116028.,-0.335458483,-0.134427825,0.030037658,-0.12494248,-0.353514843,-0.24684682,-0.193414423,-0.479988671,-0.403651951,-0.083076763,-0.33828624,-0.728539155,-0.286043226,-0.423757786
RMND1_55005.,-0.227723978,-0.380035992,-0.160838325,-0.147897949,-0.282935679,-0.226234012,-0.051886156,-0.141437589,-0.087313764,-0.294086855,-0.183036465,-0.188830137,-0.48102204,-0.415139471
RMND5A_64795.,-0.179259272,-0.228873485,-0.588483961,-0.238774129,-0.282816667,-0.388080714,-0.289889246,-0.21756296,-0.20883662,-0.136433568,-0.415065825,0.063205604,-0.324248059,-0.172924621
RMND5B_64777.,0.020212812,-0.052561578,-0.074789486,-0.063235544,0.007126899,0.000154357,-0.058996575,0.047350098,0.054063489,-0.01564074,0.032087256,-0.19971496,0.043369276,-0.084151576
RNASE1_6035.,0.008143715,0.041482134,0.085957341,0.099945276,-0.006819969,-0.057514397,-0.038873777,-0.055187262,0.002858549,-0.010765414,-0.046911771,0.022107794,-0.095102153,0.08561238
RNASE10_338879.,-0.063661218,0.030198675,-0.174937185,-0.112154001,0.044011907,-0.111410456,-0.157862763,-0.004634469,-0.148079114,-0.105074926,-0.039352099,0.007041733,0.058052975,-0.107074418
RNASE11_122651.,-0.118828041,-0.057186368,-0.336667071,0.038117042,-0.007319437,-0.077254673,-0.040585931,-0.055741531,-0.113001737,-0.229258542,-0.052405804,-0.108165731,-0.221269685,0.051329865
RNASE12_493901.,0.114456044,0.132886748,0.324367882,0.061147325,0.199113908,0.149876454,0.076644404,0.128108561,0.095679789,-0.134142361,-0.000274798,0.02975182,0.056001355,0.225505514
RNASE13_440163.,-0.163988829,0.01610315,-0.655484626,-0.058330995,-0.09424002,0.006316716,-0.033380421,-0.08527356,-0.032408001,-0.341771187,-0.111629798,-0.11830104,-0.148079205,0.106565524
RNASE2_6036.,0.010218254,0.049903359,0.049594093,0.093473027,0.183040325,0.156165036,-0.066586101,-0.000380826,0.101583736,-0.049263453,0.010864822,0.062896393,0.028602321,0.18923857
RNASE3_6037.,-0.047493486,0.066808129,0.16521799,0.0355954,0.057668018,0.085445148,-0.014241388,0.019295609,0.027853976,-0.075625558,-0.076409578,-0.041192136,0.012578466,0.112851658
RNASE4_6038.,0.103954186,0.064956841,0.075058971,0.020229596,0.13423321,0.200330183,0.036560236,0.038146475,0.024425959,-0.00492119,-0.030997434,0.047071896,0.07639183,0.130513965
RNASE6_6039.,0.15217043,0.186377652,0.322480698,0.066443923,0.159117535,0.113561216,0.139346599,0.12894297,0.114971682,0.062280137,0.076503913,0.171385559,0.057101567,0.125430917
RNASE7_84659.,0.001636357,-0.005564546,-0.035117128,-0.009409497,-0.104149766,0.006496716,0.012830803,-0.011122393,-0.108685513,-0.202802067,-0.038519869,-0.008758467,0.155622978,0.023867559
RNASE8_122665.,0.084432876,0.145644759,0.296278484,0.114631067,0.138821437,0.116630417,0.101090743,0.076194644,0.108684413,-0.072395423,0.157250265,0.074957165,0.114670437,0.274808453
RNASE9_390443.,-0.091875841,0.009733529,0.055132571,-0.08297614,-0.018593098,-0.009524746,-0.039075509,-0.076578961,-0.05421757,-0.211848462,-0.009265304,-0.121300483,-0.128741407,0.074275361
RNASEH1_246243.,-0.177744688,-0.089249735,-0.350564864,-0.229028885,-0.203549533,-0.048738493,0.010113103,-0.227000742,-0.222446158,-0.199894143,-0.19987254,-0.247866034,-0.368901299,-0.317093153
RNASEH2A_10535.,-0.406236014,-0.13261955,-0.231672546,-0.243873867,-0.669600053,-0.354755393,-0.208104387,-0.680496328,-0.684376534,-0.318081271,-0.589331152,-0.584210125,-0.774377099,-0.063150591
RNASEH2B_79621.,-0.316182538,-0.197690318,-0.023322875,-0.026175437,-0.204559792,-0.290776618,0.001158616,-0.602356318,-0.309717682,-0.147992348,-0.345311452,-0.567877292,-0.47424871,0.094042169
RNASEH2C_84153.,-0.490504829,-0.168728904,-0.311532688,-0.35582384,-0.793184218,-0.372884304,-0.221613375,-0.83250979,-0.873487943,-0.369665858,-0.480502853,-0.558442559,-0.829370197,-0.31608843
RNASEK_440400.,0.01446843,0.065164185,-0.025210683,-0.02578497,0.183288679,-0.17371468,0.021395007,0.129207006,-0.104609377,-0.003310324,0.081172618,-0.007074638,0.046708188,-0.092289451
RNASEL_6041.,-0.002289945,0.023030104,-0.039300463,-0.003860908,0.049887008,0.083063842,0.094319024,0.004093979,-0.01063276,-0.030130562,0.017297691,0.009902833,-0.044711784,0.008958653
RNASET2_8635.,-0.179607935,-0.052624521,-0.018124049,-0.039873445,-0.011952044,-0.216390859,-0.049459592,-0.072631355,-0.138259372,-0.201923382,-0.163439217,0.085517829,-0.153918138,-0.050068406
RND1_27289.,-0.24554065,-0.357818229,-0.144840176,-0.218682195,-0.480581561,-0.167005619,-0.321940267,-0.325100341,-0.124337679,-0.365018038,-0.481362477,-0.430041264,-0.222359909,-0.247735161
RND2_8153.,-0.198814151,-0.110440979,-0.154722757,-0.236071527,0.067336872,0.043330235,-0.093652318,-0.095281487,-0.11221152,-0.188957737,-0.176075233,-0.125089542,-0.059329873,-0.137818767
RND3_390.,0.088374615,-0.00672406,0.047774109,0.169294311,0.05121949,0.027046471,0.15320409,0.100378703,0.014822075,0.076712131,0.104926019,-0.004616347,-0.005472711,0.029571345
RNF10_9921.,-0.068884615,-0.111885273,-0.079623635,0.059188655,-0.009186962,-0.040028785,-0.043044733,0.046506305,0.004466861,0.071699863,-0.087086226,0.045570156,-0.043152074,0.040694753
RNF103_7844.,-0.183703123,-0.243828458,-0.599451045,-0.270192591,-0.390461873,-0.202886152,-0.253672039,-0.202936946,-0.260303248,-0.325825407,-0.32716358,-0.251997792,-0.109272187,-0.270482788
RNF11_26994.,-0.164011848,-0.161796792,0.019509013,-0.192004743,-0.087472996,-0.080168477,-0.037468773,-0.089757623,-0.209254262,-0.255712769,-0.039739631,0.111863409,-0.213286717,-0.099301615
RNF111_54778.,-0.004276704,-0.064142375,0.022457982,0.108326133,-0.180857009,-0.082003908,0.033562351,0.05526323,-0.078547423,0.032912994,0.05783405,0.018053469,-0.027725572,-0.062883966
RNF112_7732.,0.274554863,0.057118276,0.227360855,-0.030268456,0.234048021,0.17313867,0.183550364,0.087340643,0.210181391,0.048497477,0.183759136,0.116691473,0.062255533,0.208516993
RNF113B_140432.,-0.236299761,-0.030079969,0.134319108,-0.110554551,0.095656581,-0.083635128,0.020156441,-0.083722491,0.018675087,0.029959639,-0.078060468,-0.162782288,-0.176978515,-0.044288365
RNF114_55905.,0.081579652,0.142690615,0.06758908,-0.080622912,0.135669693,-0.034400999,0.052487418,0.029168531,0.048127307,-0.121190821,0.1033774,-0.076904733,0.16873193,0.045962677
RNF115_27246.,-0.287117215,-0.061509961,-0.337286854,-0.058462401,-0.207436548,-0.114220989,-0.111033584,-0.063076275,-0.140258176,-0.223900134,-0.169495416,-0.159441889,-0.296251713,-0.091343412
RNF121_55298.,0.010201479,0.033686621,0.049967038,-0.083869262,-0.133547944,-0.085197514,-0.028467192,-0.025300766,-0.085740442,0.052805025,-0.030276266,-0.064143148,0.056366446,-0.007990749
RNF122_79845.,0.167619883,0.142102053,0.151919322,0.198834479,0.015942674,0.049862772,0.123290174,0.091995494,0.132531168,0.154205015,0.062005744,0.177263901,-0.089890726,0.15866528
RNF123_63891.,-0.185227189,-0.173332439,-0.407436313,-0.394996547,-0.244461507,-0.226287483,-0.239344181,-0.194532369,-0.360822153,-0.507617208,-0.219197564,-0.191441585,-0.236162485,-0.511669828
RNF125_54941.,0.147263678,-0.042334829,0.075832467,0.169331584,0.141991134,0.029950233,0.139727656,-0.067309557,0.00643557,0.05407976,0.209887442,0.134292558,0.001031187,0.145872018
RNF126_55658.,-0.11055242,0.022945511,-0.059465695,-0.034197261,-0.294283765,-0.250799057,0.040953739,-0.049382432,0.000307378,0.027394833,0.127968542,-0.075608409,-0.199552069,-0.314441637
RNF13_11342.,0.045278198,-0.016933112,-0.0179274,0.037025593,-0.039831832,-0.047539281,-0.082036703,0.00510003,-0.088490504,-0.049454125,0.016430395,0.000356333,0.090584924,-0.005828564
RNF130_55819.,0.244236759,-0.049756026,0.067066654,0.15302458,0.220509237,0.024347112,0.175231154,-0.024361328,0.112433534,0.031491113,0.211442078,0.09616653,0.009669836,0.229247595
RNF133_168433.,0.213888692,0.010611771,0.245302395,0.113490072,0.008381759,0.111180668,0.068586461,-0.000988457,0.168437522,0.011809298,0.032839338,-0.148689917,-0.036413947,0.090878864
RNF135_84282.,0.001190109,-0.115340211,0.092734976,0.057991805,0.095246005,0.119750171,0.066608698,-0.082705426,-0.181683712,-0.129859337,0.015642699,0.197741772,-0.07709604,-0.090422754
RNF138_51444.,-0.172002191,-0.034720346,-0.384914265,0.058465169,-0.111885972,-0.205077821,-0.025995627,-0.04942097,-0.358916411,-0.054349514,-0.169321218,-0.044372561,-0.1625622,-0.104903103
RNF139_11236.,-0.188268132,-0.242531739,-0.213400276,0.003193802,0.011469717,-0.169609729,-0.021789541,-0.08544573,-0.321776621,-0.122765444,-0.085967823,-0.155520098,-0.319170973,-0.129434729
RNF14_9604.,-0.532802674,-0.506459131,-0.507783467,-0.608299798,-0.575889679,-0.518892725,-0.649218451,-0.448822472,-0.761327,-0.534215249,-0.477121062,-0.355442192,-0.312667532,-0.679154819
RNF141_50862.,-0.003633194,0.050594662,0.070704134,0.06369819,-0.001674239,0.044232473,0.032193133,-0.014028869,-0.017126719,0.194502187,0.051180289,0.008532782,0.015759792,0.00668207
RNF144A_9781.,0.232749905,0.284536025,0.276431611,0.132675672,0.313687267,0.202002714,0.125735482,0.143114827,0.140724365,0.201615679,0.282850555,0.260874386,0.068333483,0.165004201
RNF144B_255488.,-0.011188578,-0.059304942,0.158581419,0.022132126,-0.198107029,0.07494351,-0.033327524,0.154645492,0.059257429,0.006388501,0.020199066,-0.014390281,0.045297432,0.074690163
RNF145_153830.,-0.10143631,-0.235902563,-0.232587007,-0.091683823,-0.194919195,-0.180037506,-0.056701158,-0.27322718,-0.153020559,-0.235330662,-0.244991466,-0.300240282,-0.175129477,-0.046525386
RNF146_81847.,-0.171508191,0.05752575,-0.085040669,0.234280262,-0.086952921,-0.049679436,0.104619409,-0.017150906,-0.010494963,0.070118292,0.074427688,-0.021293377,0.004681594,-0.140862256
RNF148_378925.,-0.041213642,0.138740846,0.0591238,0.060826483,0.056372085,-0.083986162,-0.082664016,-0.013472792,0.052283711,0.184994591,0.015547325,0.070763085,0.111690421,0.040058396
RNF149_284996.,0.016977486,-0.049968429,0.110405691,-0.129281295,-0.07944282,-0.044670629,0.004521112,-0.052561057,-0.067123258,-0.174909173,-0.049758235,-0.029369815,-0.074530536,0.076287129
RNF150_57484.,0.019627391,0.02041449,0.162366311,0.209572146,0.092303253,-0.042677811,0.085405671,0.114670612,0.059452218,0.118355206,0.140663406,0.107794297,0.033934243,-0.021868136
RNF151_146310.,-0.175462061,0.072282433,-0.140115865,-0.134749146,-0.028442293,0.032261971,-0.061468306,-0.093425566,-0.185463627,-0.263912824,0.013731335,0.02029655,-0.022517342,-0.161132225
RNF152_220441.,-0.129361391,-0.170596739,-0.015235984,-0.071333065,-0.218312181,-0.160966202,-0.013542323,-0.094969899,-0.076264802,-0.027702947,-0.227774627,-0.209564999,0.036199776,-0.082811624
RNF157_114804.,-0.075604122,-0.032899404,0.04582601,-0.035606288,-0.040184313,0.025467851,-0.001802017,0.028163065,-0.060853114,-0.035158639,0.109738227,-0.072984169,0.167820875,0.004617048
RNF165_494470.,0.063783689,-0.062473959,-0.242054374,0.036203497,0.196168641,0.073127426,0.09282664,0.003747322,-0.007993975,0.029457985,0.069338615,0.031178851,0.126705449,-0.008998769
RNF166_115992.,0.016544765,0.098908742,0.033274804,-0.136747278,0.042868236,-0.034326275,-0.046448142,0.013771383,-0.073585365,-0.003456508,-0.098170226,0.142480211,0.173903668,-0.041494639
RNF167_26001.,0.060104487,0.124534667,0.055033576,-0.041667602,0.0013706,0.00541313,0.025549623,-0.0386093,0.029759446,-0.031589854,0.204356211,0.072292999,0.051146041,-0.012728497
RNF168_165918.,-0.437330001,-0.179050337,-0.980179013,-0.255639945,-1.049314524,-0.387341542,-0.321351302,-0.289783513,-0.651644784,-0.128845225,-0.647697846,-0.488004185,-0.449044171,-0.434893765
RNF169_254225.,-0.019598908,-0.146471185,-0.124624974,-0.053857472,-0.123144463,-0.041167089,-0.001838335,-0.165957506,-0.059527709,0.038046093,-0.01298514,0.104604644,-0.106702553,-0.061507077
RNF17_56163.,-0.101705992,-0.034768512,-0.208762708,-0.121656569,-0.163293382,-0.010967143,-0.02523579,-0.153493344,-0.072988377,-0.039218548,-0.062742666,-0.061881871,-0.093497029,-0.056496464
RNF170_81790.,0.040359669,0.0353079,-0.270609513,0.212575559,0.014115148,0.033366302,-0.036394442,-0.023429841,-0.108755127,-0.058935913,0.046626345,-0.021554813,-0.050751651,0.006608767
RNF175_285533.,0.085260577,0.00948606,0.049625716,0.133365071,0.125098591,-0.056088303,0.11458466,-0.044387987,0.021267142,0.106962528,0.137022944,0.140183249,-0.046260515,0.045879846
RNF180_285671.,-0.041505424,0.019770253,-0.106507477,-0.043522966,-0.170841245,-0.01375263,0.036350388,-0.050906183,0.025680756,-0.131619436,0.026810803,-0.027779611,-0.183180599,0.067122129
